camis,dba,boro,building,street,zipcode,phone,inspection_date,critical_flag,record_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_sbqj_enih,:@computed_region_92fq_4b7q,cuisine_description,action,violation_code,violation_description,score,grade,grade_date,inspection_type
50005151,GREEK FAMILY KITCHEN,Queens,212-02,UNION TURNPIKE,11364,7184701700,2024-09-13T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.733674966744,-73.758803640229,411,23,129102,4164669,4077860045,QN42,"{'type': 'Point', 'coordinates': [-73.758803640229, 40.733674966744]}",26,3,69,16,Greek,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",21,,,Cycle Inspection / Initial Inspection
50042840,DUNKIN,Manhattan,105,WEST  125 STREET,10027,6463402833,2025-01-02T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.807939090514,-73.945865617023,110,09,022200,1085673,1019107501,MN11,"{'type': 'Point', 'coordinates': [-73.945865617023, 40.807939090514]}",18,4,18,36,Donuts,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7,A,2025-01-02T00:00:00.000,Cycle Inspection / Re-inspection
41648187,EL NUEVO SANDY RESTAURANT,Manhattan,2261,2 AVENUE,10035,2123488654,2023-02-13T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.797101434903,-73.937708318718,111,08,018800,1052582,1016660020,MN34,"{'type': 'Point', 'coordinates': [-73.937708318718, 40.797101434903]}",7,4,16,35,Latin American,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,25,B,2023-02-13T00:00:00.000,Cycle Inspection / Re-inspection
50050853,FRUIT PARADISE II,Bronx,31,WEST  183 STREET,10453,3478228715,2023-12-20T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.858813927922,-73.905204723067,207,14,025300,2014230,2031970014,BX30,"{'type': 'Point', 'coordinates': [-73.905204723067, 40.858813927922]}",24,5,34,29,"Juice, Smoothies, Fruit Salads",Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",23,,,Cycle Inspection / Initial Inspection
50089342,REGAL CINEMAS ESSEX CROSSING,Manhattan,129,DELANCEY STREET,10002,2124755768,2022-07-13T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.718326605161,-73.987518207471,103,01,001800,1090554,1003527501,MN27,"{'type': 'Point', 'coordinates': [-73.987518207471, 40.718326605161]}",70,4,4,32,American,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5,A,2022-07-13T00:00:00.000,Cycle Inspection / Initial Inspection
50000334,EL POLLO III,Brooklyn,8603,18 AVENUE,11214,7183313124,2025-10-04T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.606966121602,-74.002931550909,311,38,027800,3166608,3063690045,BK28,"{'type': 'Point', 'coordinates': [-74.002931550909, 40.606966121602]}",1,2,37,45,Latin American,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,12,A,2025-10-04T00:00:00.000,Cycle Inspection / Re-inspection
50104848,TRES SABORES TAQUERIA,Queens,83-03,24 AVENUE,11370,7188990221,2023-01-17T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.764994665079,-73.885902561641,403,22,032900,4023527,4010780044,QN28,"{'type': 'Point', 'coordinates': [-73.885902561641, 40.764994665079]}",65,3,73,4,Mexican,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,33,,,Cycle Inspection / Initial Inspection
50121126,PARIS BAGUETTE,Queens,252-20,NORTHERN BOULEVARD,11362,3155445600,2023-10-24T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.769965661773,-73.73604969894,411,19,150702,4537295,4082290006,QN45,"{'type': 'Point', 'coordinates': [-73.73604969894, 40.769965661773]}",26,3,69,20,Bakery Products/Desserts,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,7,A,2023-10-24T00:00:00.000,Cycle Inspection / Re-inspection
50153578,MOMMY PAI'S,Manhattan,203,MOTT STREET,10012,6312193324,2025-09-24T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.721431530121,-73.995548192983,102,01,004100,1007182,1004800024,MN24,"{'type': 'Point', 'coordinates': [-73.995548192983, 40.721431530121]}",57,4,2,32,Thai,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,24,N,,Pre-permit (Operational) / Initial Inspection
50130561,YI MEI BAKERY,Queens,81-26,BROADWAY,11373,7188988005,2024-03-07T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.743212591966,-73.883529323249,404,25,048100,4038194,4015277502,QN29,"{'type': 'Point', 'coordinates': [-73.883529323249, 40.743212591966]}",66,3,68,5,Bakery Products/Desserts,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",60,,,Cycle Inspection / Initial Inspection
50152176,MALA TOWN,Manhattan,929,AMSTERDAM AVENUE,10025,2125311140,2026-04-22T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.800113287957,-73.965932522247,107,07,018900,1055946,1018600064,MN12,"{'type': 'Point', 'coordinates': [-73.965932522247, 40.800113287957]}",20,4,15,23,Chinese,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,85,,,Cycle Inspection / Initial Inspection
50057589,TOUS LES JOURS,Queens,39-16,PRINCE STREET,11354,7188881992,2023-02-02T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.75947767553,-73.832243080099,407,20,087100,4539244,4049737501,QN22,"{'type': 'Point', 'coordinates': [-73.832243080099, 40.75947767553]}",22,3,67,3,Bakery Products/Desserts,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",38,,,Cycle Inspection / Initial Inspection
50013904,SSAM,Brooklyn,170,SMITH STREET,11201,9179091248,2022-12-01T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.685861782707,-73.991061491068,302,39,006900,3006060,3003900042,BK38,"{'type': 'Point', 'coordinates': [-73.991061491068, 40.685861782707]}",68,2,54,38,Korean,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",47,,,Cycle Inspection / Re-inspection
50108288,STARBUCKS COFFEE,Staten Island,1717,RICHMOND ROAD,10306,3479808324,2023-12-28T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.588263844554,-74.102615063999,502,50,018100,5022928,5008870007,SI24,"{'type': 'Point', 'coordinates': [-74.102615063999, 40.588263844554]}",30,1,76,14,Coffee/Tea,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,7,A,2023-12-28T00:00:00.000,Cycle Inspection / Initial Inspection
50102234,TERIYAKI MONSTER,Queens,43-54,162 STREET,11358,7183210762,2025-01-21T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.758308028927,-73.804274967813,407,20,119100,4122394,4054190059,QN52,"{'type': 'Point', 'coordinates': [-73.804274967813, 40.758308028927]}",22,3,67,3,Chinese,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,13,A,2025-01-21T00:00:00.000,Cycle Inspection / Re-inspection
50093481,STONE STREET COFFEE SOHO,Manhattan,379,BROOME STREET,10013,9174554049,2024-11-06T00:00:00.000,Not Applicable,2026-05-07T06:00:13.000,40.720344634593,-73.99647901741,102,01,004100,1006982,1004710039,MN24,"{'type': 'Point', 'coordinates': [-73.99647901741, 40.720344634593]}",57,4,2,32,Coffee/Tea,Establishment re-opened by DOHMH.,,,0,,,Cycle Inspection / Reopening Inspection
41431607,TANOREEN CATERERS,Brooklyn,7523,3 AVENUE,11209,7187485600,2023-04-25T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.63123764227,-74.02787070998,310,43,006600,3148705,3059400001,BK31,"{'type': 'Point', 'coordinates': [-74.02787070998, 40.63123764227]}",10,2,41,44,Middle Eastern,Violations were cited in the following area(s).,09B,Thawing procedure improper.,24,,,Cycle Inspection / Initial Inspection
50000832,AMC THEATRES,Manhattan,312,WEST   34 STREET,10001,2122444556,2023-06-21T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.752458277368,-73.994138480611,104,03,010300,1013552,1007570022,MN13,"{'type': 'Point', 'coordinates': [-73.994138480611, 40.752458277368]}",12,4,8,10,American,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,5,A,2023-06-21T00:00:00.000,Cycle Inspection / Initial Inspection
50062821,DALLAS BBQ,Queens,89-14,PARSONS BOULEVARD,11432,7182157300,2022-07-21T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.705524094725,-73.801530701954,412,24,024000,4208831,4097557501,QN61,"{'type': 'Point', 'coordinates': [-73.801530701954, 40.705524094725]}",41,3,61,24,Barbecue,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",22,,,Cycle Inspection / Initial Inspection
50049918,CAPY,Queens,92-11,JAMAICA AVENUE,11421,7188802509,2024-01-31T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.693332553518,-73.853055086178,409,32,001400,4182099,4088700051,QN53,"{'type': 'Point', 'coordinates': [-73.853055086178, 40.693332553518]}",46,3,60,41,Bakery Products/Desserts,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",6,A,2024-01-31T00:00:00.000,Cycle Inspection / Initial Inspection
50085171,VICE LOUNGE,Brooklyn,211,KINGS HIGHWAY,11223,7185304806,2025-11-18T00:00:00.000,Not Applicable,2026-05-07T06:00:13.000,40.605554163924,-73.983595907898,311,43,042800,3175349,3066210042,BK29,"{'type': 'Point', 'coordinates': [-73.983595907898, 40.605554163924]}",1,2,37,18,American,Violations were cited in the following area(s).,15-21,"Flavored tobacco products sold, offered for sale",,,,Smoke-Free Air Act / Initial Inspection
50101256,EMMY SQUARED PIZZA,Manhattan,1426,3 AVENUE,10028,9175599594,2024-12-04T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.775459466216,-73.956445795385,108,05,014000,1047526,1015090039,MN40,"{'type': 'Point', 'coordinates': [-73.956445795385, 40.775459466216]}",23,4,11,1,Pizza,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",49,,,Cycle Inspection / Initial Inspection
41479049,MARGHERITA'S MEXICAN CUISINE,Bronx,945,EAST  163 STREET,10459,7184508380,2024-09-30T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.820997385432,-73.896208125872,202,17,008700,2005463,2027030053,BX33,"{'type': 'Point', 'coordinates': [-73.896208125872, 40.820997385432]}",8,5,24,43,Pizza,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,31,,,Cycle Inspection / Initial Inspection
50123805,QK Restaurant Inc.,Queens,46-26,KISSENA BOULEVARD,11355,7189990806,2022-08-25T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.75003950242,-73.818519551091,407,20,084500,4314742,4051490138,QN22,"{'type': 'Point', 'coordinates': [-73.818519551091, 40.75003950242]}",22,3,67,3,Chinese,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",63,,,Pre-permit (Operational) / Compliance Inspection
50044592,"CHICKEN, FRIES CONCESSION",Manhattan,4,PENN PLAZA,10121,2124656273,2025-02-01T00:00:00.000,Not Applicable,2026-05-07T06:00:13.000,40.750654836632,-73.991944239076,105,03,010100,1082908,1007810001,MN17,"{'type': 'Point', 'coordinates': [-73.991944239076, 40.750654836632]}",11,4,8,10,Chicken,No violations were recorded at the time of this inspection.,,,0,A,2025-02-01T00:00:00.000,Cycle Inspection / Initial Inspection
50135935,THE SHELL,Manhattan,635,AMSTERDAM AVENUE,10024,6466997628,2023-06-01T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.790717094126,-73.972784548726,107,06,017700,1032489,1012210001,MN12,"{'type': 'Point', 'coordinates': [-73.972784548726, 40.790717094126]}",20,4,15,19,Mediterranean,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",10,A,2023-06-01T00:00:00.000,Pre-permit (Operational) / Initial Inspection
50154882,ARC'TERYX,Manhattan,580,BROADWAY,10012,9096313330,2026-04-07T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.724651198945,-73.997413208724,102,01,004300,1007943,1005110006,MN24,"{'type': 'Point', 'coordinates': [-73.997413208724, 40.724651198945]}",57,4,2,32,American,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",13,A,2026-04-07T00:00:00.000,Cycle Inspection / Initial Inspection
41387635,ANGELO'S DELI RESTAURANT,Queens,50-00,GRAND AVENUE,11378,7183864423,2024-01-23T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.71745337502,-73.919118315406,405,30,053500,4000000,4026110130,QN30,"{'type': 'Point', 'coordinates': [-73.919118315406, 40.71745337502]}",54,3,62,34,Latin American,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,23,,,Cycle Inspection / Initial Inspection
50172397,THE YARD'S PUB,Manhattan,472,9 AVENUE,10018,6465154921,2026-02-10T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.754857247676,-73.995217491398,104,03,011100,1013586,1007600003,MN13,"{'type': 'Point', 'coordinates': [-73.995217491398, 40.754857247676]}",12,4,8,10,American,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",12,A,2026-02-10T00:00:00.000,Pre-permit (Operational) / Initial Inspection
